id,incident_number,lat,lng,zip_code
2385,180333707,37.788943043205556,-122.42626796081885,94109
2386,180333707,37.788943043205556,-122.42626796081885,94109
2387,180334896,37.804256809588175,-122.40203899827355,94111
2388,180335383,37.79703704352328,-122.40842856252569,94133
2389,180337674,37.74120990854832,-122.40851803605852,94110
2390,186104196,37.784478853874475,-122.40427017948574,94103
2391,180333860,37.78610074516448,-122.41809076669234,94109
2392,180333804,37.77328086520527,-122.4210212196133,94103
2393,180333490,37.783671956437196,-122.41508872104644,94109
2394,180333490,37.783671956437196,-122.41508872104644,94109
2395,180333490,37.783671956437196,-122.41508872104644,94109
2396,180333490,37.783671956437196,-122.41508872104644,94109
2397,180333456,37.7824263044505,-122.42073353559599,94102
2398,180333456,37.7824263044505,-122.42073353559599,94102
2399,180333462,37.77455174961189,-122.40952155354702,94103
2400,180333531,37.781953653725715,-122.41004163181597,94103
2401,186101255,37.76437255769694,-122.43088258185499,94114
2402,180337351,37.78460276032448,-122.39617125184772,94107
2403,180337351,37.78460276032448,-122.39617125184772,94107
2404,180333478,37.79600801025883,-122.40722845837954,94133
2405,180333393,37.78418470913026,-122.41856209710514,94109
2406,180333393,37.78418470913026,-122.41856209710514,94109
2407,180333296,37.737969093814876,-122.46905466690588,94127
2408,186101556,37.80810995734563,-122.40905521632047,94133
2409,186103897,37.77427713375341,-122.50788589969773,94121
2410,180333359,37.76607541324492,-122.40268765321281,94103
2411,180333359,37.76607541324492,-122.40268765321281,94103
2412,180333359,37.76607541324492,-122.40268765321281,94103
2413,180333644,37.773251106023146,-122.41776576332683,94103
2414,180334426,37.71443497375546,-122.40300032867384,94134
2415,180338826,37.781037300558296,-122.48487098368112,94121
2416,180338826,37.781037300558296,-122.48487098368112,94121
2417,180333280,37.78196082218376,-122.42064189373343,94102
2418,180333280,37.78196082218376,-122.42064189373343,94102
2419,180333161,37.77016118133929,-122.4461656179778,94117
2420,180333155,37.770006198835794,-122.44693331097456,94117
2421,180333133,37.76506007689252,-122.43318074169616,94114
2422,180333133,37.76506007689252,-122.43318074169616,94114
2423,180333127,37.76506007689252,-122.43318074169616,94114
2424,180333127,37.76506007689252,-122.43318074169616,94114
2425,180333218,37.782379897047726,-122.41734053322766,94102
2426,180340843,37.75474560111887,-122.39869558968898,94107
2427,180333177,37.72450291805883,-122.39431587918193,94124
2428,180333202,37.80103555677671,-122.4040110971818,94133
2429,180333337,37.721745771125306,-122.39688858129179,94124
2430,180333230,37.762743660114744,-122.42174765046308,94110
2431,186103336,37.782023847897506,-122.40116155560224,94107
2432,180333092,37.771321975550535,-122.44038363589779,94117
2433,180333111,37.78004460779331,-122.41679124583553,94102
2434,180333070,37.793257200330885,-122.39630535623715,94111
2435,180333105,37.78016306911955,-122.40769310852865,94103
2436,180333503,37.739239708896406,-122.40700224080331,94124
2437,180333199,37.79016093101586,-122.42397615827586,94109
2438,180332997,37.760392815309295,-122.50539884538085,94122
2439,180333020,37.741023653618264,-122.40011674763805,94124
2440,180334937,37.78151518935656,-122.43869310788723,94115
2441,180335628,37.762743660114744,-122.42174765046308,94110
2442,180332925,37.793538595835614,-122.39288914579751,94105
2443,180332947,37.76102441670227,-122.41921219863598,94110
2444,180332947,37.76102441670227,-122.41921219863598,94110
2445,180333650,37.743534741189244,-122.47257194776631,94116
2446,180333650,37.743534741189244,-122.47257194776631,94116
2447,180333058,37.78938189050213,-122.40780266837622,94108
2448,180332981,37.71604110687145,-122.43428814705112,94112
2449,180332919,37.716458683081136,-122.44101810888789,94112
2450,180337470,37.76967968423272,-122.43157537122578,94117
2451,180332878,37.7962908193522,-122.41172144533915,94133
2452,180333387,37.78011349731638,-122.40989282028985,94103
2453,180335026,37.77127369135759,-122.41318943001123,94103
2454,180335894,37.754682764965615,-122.41764995973625,94110
2455,186103320,37.78782466943738,-122.39703243652791,94105
2456,180332975,37.75876402011319,-122.41687288366363,94110
2457,180332975,37.75876402011319,-122.41687288366363,94110
2458,180332903,37.775420706711,-122.40340479147905,94103
2459,180332828,37.794058973502125,-122.40790473052203,94108
2460,180332840,37.80410780883541,-122.41322559209014,94133
2461,186100354,37.78822254242629,-122.42021196494939,94109
2462,186106318,37.78750248320705,-122.4141794371901,94102
2463,180332931,37.7634850137846,-122.4342290039533,94114
2464,180333036,37.787190046743675,-122.40093111396988,94105
2465,180341625,37.75835939638774,-122.43023745569745,94114
2466,180332834,37.78175893664054,-122.41512058933773,94102
2467,180342811,37.77406316399582,-122.49129403257925,94121
2468,186103370,37.77660157740516,-122.40592438612299,94103
2469,180332709,37.72394569557039,-122.42283270916519,94134
2470,180332759,37.76030123403974,-122.41812008648994,94110
2471,180332884,37.78348574556014,-122.41243690186674,94102
2472,180332884,37.78348574556014,-122.41243690186674,94102
2473,180333757,37.72041707725119,-122.3904406819475,94124
2474,180333757,37.72041707725119,-122.3904406819475,94124
2475,180333757,37.72041707725119,-122.3904406819475,94124
2476,180335355,37.7888082903797,-122.41188879182255,94102
2477,186103922,37.78117132064172,-122.48165550711703,94121
2478,186105611,37.74972490292504,-122.40390842060734,94110
2479,180332680,37.76577666211976,-122.42090846898414,94103
2480,180333008,37.78255434524264,-122.39738878482612,94107
2481,180333064,37.77063059107756,-122.41248326347984,94103
2482,180332646,37.78289464509124,-122.42081833044479,94102
2483,180332646,37.78289464509124,-122.42081833044479,94102
2484,180334868,37.79776457122844,-122.42974129434523,94123
2485,186101233,37.76571843952822,-122.40952991327822,94103
2486,180332771,37.711843212069574,-122.44650148450036,94112
2487,180332599,37.73401521807227,-122.39097173455052,94124
2488,180332599,37.73401521807227,-122.39097173455052,94124
2489,180332549,37.780033299100644,-122.46427987944624,94118
2490,180332549,37.780033299100644,-122.46427987944624,94118
2491,180333086,37.77630464594127,-122.40729291990229,94103
2492,180333321,37.782137249161906,-122.3978145063337,94107
2493,186101249,37.766598778147824,-122.42105785483939,94103
2494,186103342,37.77594881724181,-122.40674378313723,94103
2495,180332492,37.78453047433651,-122.43802092731924,94115
2496,180332630,37.79414474237039,-122.39642194376758,94105
2497,180332630,37.79414474237039,-122.39642194376758,94105
2498,180332630,37.79414474237039,-122.39642194376758,94105
2499,186106205,37.799703790019066,-122.40739895959959,94133
2500,180332624,37.722544374965686,-122.41031118481776,94134
2501,180332624,37.722544374965686,-122.41031118481776,94134
2502,180332624,37.722544374965686,-122.41031118481776,94134
2503,180340172,37.792716793166164,-122.43622563855699,94115
2504,180340172,37.792716793166164,-122.43622563855699,94115
2505,180333547,37.784286048038915,-122.41689371073893,94109
2506,180332505,37.78761093946479,-122.41420144234978,94109
2507,180332351,37.777866276598424,-122.4032208717589,94107
2508,180332458,37.79850834804346,-122.40979166229266,94133
2509,180332555,37.76355845967802,-122.47717237075098,94122
2510,180348659,37.786274874298094,-122.45409272327906,94118
2511,180348659,37.786274874298094,-122.45409272327906,94118
2512,186101562,37.79465398134906,-122.41700126462413,94109
2513,180333735,37.7445892459185,-122.40829557451524,94110
2514,186103295,37.770346282463194,-122.41375285196301,94103
2515,180332367,37.78321451900127,-122.41076876634322,94102
2516,180332301,37.789173205941,-122.40944548448762,94108
2517,186103881,37.78527908788186,-122.46190434708559,94118
2518,180333923,37.7852218287352,-122.42129040132674,94109
2519,180332420,37.784089036686844,-122.41180013475322,94102
2520,186105887,37.763822225942114,-122.4135916955608,94110
2521,180332345,37.76511929519941,-122.40754490645249,94110
2522,180332395,37.79426335805204,-122.4063072763861,94108
2523,180332414,37.785073619749866,-122.41114194810076,94102
2524,180332464,37.784089036686844,-122.41180013475322,94102
2525,180332511,37.77712148854624,-122.41368110949522,94103
2526,180332743,37.77620757682619,-122.42033209959268,94102
2527,180333365,37.80055835588891,-122.43872325496001,94123
2528,180333810,37.80748076578319,-122.41397957758632,94133
2529,180335220,37.783991676816086,-122.40806834514827,94103
2530,180337709,37.71988442263667,-122.47942958979074,94132
2531,186101283,37.759221191963036,-122.43595938118843,94114
2532,186103273,37.78008594387021,-122.39750173417865,94107
2533,186105724,37.76176771829544,-122.43501209378907,94114
2534,186106302,37.795617118662044,-122.40990058903373,94133
2535,180332389,37.771662297595725,-122.43211502746921,94117
2536,180333412,37.793565373625384,-122.42551948332483,94109
2537,180342253,37.7634158564883,-122.45826732916473,94122
2538,186100075,37.753703192134395,-122.42081436013859,94110
2539,186100304,37.784568117033594,-122.43120693207942,94115
2540,180332226,37.74254777555636,-122.42115971451604,94110
2541,180332254,37.76133993163298,-122.50592325634118,94122
2542,180332254,37.76133993163298,-122.50592325634118,94122
2543,180332254,37.76133993163298,-122.50592325634118,94122
2544,180332254,37.76133993163298,-122.50592325634118,94122
2545,180333945,37.79377901036346,-122.4029613759652,94111
2546,180332185,37.71547123473291,-122.40839432562906,94134
2547,180332191,37.77818362957119,-122.43160241454723,94117
2548,180333042,37.79922787370451,-122.42250123850756,94109
2549,180334238,37.717038594905254,-122.3961382946621,94124
2550,180338898,37.79169724929137,-122.3921340622084,94105
2551,180338898,37.79169724929137,-122.3921340622084,94105
2552,180339896,37.78854061927227,-122.40600021848869,94108
2553,186100423,37.76375001108124,-122.47278993845036,94122
2554,186101164,37.77564311639034,-122.42189986304942,94102
2555,186104215,37.78404281157316,-122.40371560757399,94103
2556,186101647,37.78415049158868,-122.43456373730044,94115
2557,180332260,37.78495312416125,-122.4279911519107,94109
2558,186103784,37.73167727177055,-122.39899409196585,94124
2559,180332298,37.805649455758115,-122.40616779437651,94133
2560,180333484,37.78331884906284,-122.39382201162826,94107
2561,186100285,37.76827267636187,-122.41998344769745,94103
2562,186100332,37.78030898934026,-122.4177779326192,94102
2563,186100332,37.78030898934026,-122.4177779326192,94102
2564,186100348,37.784385149833085,-122.4244244585358,94109
2565,180332088,37.76409722290243,-122.42173850847588,94110
2566,180332088,37.76409722290243,-122.42173850847588,94110
2567,180332107,37.71209206756135,-122.42089103419977,94134
2568,180332107,37.71209206756135,-122.42089103419977,94134
2569,180332486,37.74099705507241,-122.43164540421024,94131
2570,180332141,37.80150331315271,-122.42375439550864,94109
2571,180332044,37.772313197681385,-122.50989541823887,94121
2572,180332044,37.772313197681385,-122.50989541823887,94121
2573,180332163,37.770696793086465,-122.40770214971826,94103
2574,180333525,37.77245368662355,-122.5068210620613,94121
2575,180337191,37.74795745662537,-122.42365153032314,94110
2576,180340514,37.786971341768684,-122.42586148095833,94109
2577,180340514,37.786971341768684,-122.42586148095833,94109
2578,180340514,37.786971341768684,-122.42586148095833,94109
2579,186103289,37.78131971135321,-122.39904565584119,94107
2580,180332113,37.78351007154212,-122.40539549393928,94103
2581,180332856,37.765249115438266,-122.4163897102833,94110
2582,180332232,37.78791369791058,-122.41931732406994,94109
2583,180332618,37.780821970832854,-122.42209026788676,94102
2584,180340279,37.77966433363558,-122.3948438840591,94107
2585,180350626,37.75143742195773,-122.43187835434115,94114
2586,186100417,37.74105439820558,-122.49926459560197,94116
2587,186106211,37.783310406701474,-122.3883798739193,94107
2588,186101534,37.805247004354015,-122.40519875390089,94111
2589,180331892,37.77465347670717,-122.40511819724941,94103
2590,180331961,37.80549602764779,-122.42200895007664,94109
2591,180332323,37.775420706711,-122.40340479147905,94103
2592,180331870,37.804897416581035,-122.4456248271671,94123
2593,180331870,37.804897416581035,-122.4456248271671,94123
2594,180331886,37.780181349965815,-122.47991272891865,94121
2595,180331864,37.76473758046418,-122.46105949763127,94122
2596,180334175,37.78792690045113,-122.40324615860122,94105
2597,186100279,37.77968623643574,-122.49329712989042,94121
2598,186100401,37.741060499847656,-122.49912647421196,94116
2599,186103314,37.77670781951531,-122.41411057262107,94103
2600,180331977,37.805052022888134,-122.432951589917,94123
2601,186100912,37.7807906550067,-122.39961755878232,94107
2602,180331836,37.75863240515618,-122.41905269434928,94110
2603,180331789,37.7237099095411,-122.45870005771599,94112
2604,180332602,37.78883790561234,-122.38943257716123,94105
2605,180331911,37.77998926199857,-122.40737646393555,94103
2606,180331676,37.74105755281298,-122.40647997586424,94124
2607,180331698,37.77563278642821,-122.39984104557863,94107
2608,180334943,37.80810995734563,-122.40905521632047,94133
2609,186101750,37.710304515128776,-122.42309827021731,94134
2610,180341471,37.78469690790397,-122.41360932898489,94102
2611,180331751,37.760977839555025,-122.4199810970291,94110
2612,180333638,37.77589844620397,-122.41848056480798,94102
2613,186106459,37.79872922505529,-122.39987572356704,94111
2614,180331660,37.79003912996671,-122.40219403089407,94104
2615,180331557,37.75231121968467,-122.39651609825312,94107
2616,180332210,37.775420706711,-122.40340479147905,94103
2617,180333832,37.70866706011509,-122.46659466641039,94112
2618,180334410,37.788495494572025,-122.39306307872472,94105
2619,186101590,37.79906588064622,-122.39739185280821,94111
2620,186103239,37.775420706711,-122.40340479147905,94103
2621,180336723,37.785159394321816,-122.39094664723955,94107
2622,180336723,37.785159394321816,-122.39094664723955,94107
2623,180336723,37.785159394321816,-122.39094664723955,94107
2624,180331535,37.780903969675826,-122.41197948749405,94103
2625,180331610,37.7501577446795,-122.41269244117854,94110
2626,180339169,37.72333662330427,-122.44183579012659,94112
2627,180339169,37.72333662330427,-122.44183579012659,94112
2628,180339169,37.72333662330427,-122.44183579012659,94112
2629,180331999,37.78060707984775,-122.39053140414505,94107
2630,180331604,37.75701549838002,-122.47675716298576,94122
2631,180333694,37.7835699386918,-122.40842111692214,94103
2632,180334244,37.7312628705449,-122.39207303501362,94124
2633,180336096,37.79231587476473,-122.41084562422678,94108
2634,180338519,37.782974310306344,-122.44112772098482,94115
2635,180339448,37.770858435750384,-122.43229983570549,94117
2636,180348637,37.77246824000607,-122.38951764803554,94158
2637,180331541,37.76348131085301,-122.42642689956479,94110
2638,180332668,37.78709664956634,-122.41072162586977,94102
2639,180332668,37.78709664956634,-122.41072162586977,94102
2640,186101374,37.806512876855145,-122.41033761357582,94133
2641,180338343,37.78386856332471,-122.39470468043469,94107
2642,186101170,37.786971341768684,-122.42586148095833,94109
2643,180331472,37.76047018870428,-122.50485713689169,94122
2644,180331472,37.76047018870428,-122.50485713689169,94122
2645,180331450,37.75684426310075,-122.47344038567198,94122
2646,180335866,37.70831130934164,-122.46569270442421,94112
2647,180335866,37.70831130934164,-122.46569270442421,94112
2648,180335888,37.708326240191795,-122.46583012381134,94112
2649,180339670,37.74294538747145,-122.42089416709779,94110
2650,186104334,37.80743145987235,-122.41482231744281,94133
2651,180331381,37.753809979883194,-122.43323494589707,94114
2652,180341653,37.791833459723215,-122.41082093944749,94108
2653,186100310,37.80068789882473,-122.43033278747185,94123
2654,180331400,37.773390401776666,-122.48633097673077,94121
2655,180331397,37.79108084941384,-122.42416268055645,94109
2656,180333428,37.759143308269294,-122.3894348855137,94107
2657,186100928,37.77181658358395,-122.40165814514658,94107
2658,180331654,37.785373043547196,-122.43136977243331,94115
2659,180334250,37.78049558370905,-122.43214277602536,94115
2660,180331529,37.77202916629589,-122.49597085720002,94121
2661,180331278,37.78255695630781,-122.4163494281827,94102
2662,180331278,37.78255695630781,-122.4163494281827,94102
2663,180331278,37.78255695630781,-122.4163494281827,94102
2664,180331563,37.755524488205964,-122.41820851737336,94110
2665,180333791,37.77654003803278,-122.41750470314463,94102
2666,186103251,37.78351007154212,-122.40539549393928,94103
2667,186107071,37.792277416294795,-122.39917586354,94111
2668,180331290,37.73748894518267,-122.39200436198756,94124
2669,180331422,37.73565878863425,-122.3827453955187,94124
2670,180331422,37.73565878863425,-122.3827453955187,94124
2671,180331212,37.79811712669654,-122.40864694218699,94133
2672,180331240,37.78480537462109,-122.41363125325846,94102
2673,180331240,37.78480537462109,-122.41363125325846,94102
2674,180332157,37.775420706711,-122.40340479147905,94103
2675,180333779,37.77650803702329,-122.41445776463388,94103
2676,180333779,37.77650803702329,-122.41445776463388,94103
2677,180331159,37.755700366016896,-122.41438929082938,94110
2678,180331159,37.755700366016896,-122.41438929082938,94110
2679,180338672,37.76164282255193,-122.40119192262344,94107
2680,180338672,37.76164282255193,-122.40119192262344,94107
2681,180331466,37.78246356877157,-122.40004968023723,94107
2682,180331325,37.7852218287352,-122.42129040132674,94109
2683,186100326,37.78216891382917,-122.41899637199911,94102
2684,186100990,37.78976193088363,-122.39757640911346,94105
2685,180331109,37.804871231209006,-122.41506103654338,94133
2686,180331579,37.79511711650896,-122.40624961933598,94108
2687,180330991,37.773764495439906,-122.451135022498,94117
2688,180335872,37.708326240191795,-122.46583012381134,94112
2689,186101471,37.80582429492737,-122.41195308361146,94133
2690,186103853,37.77054850960947,-122.43518532663995,94117
2691,186107043,37.7946660680883,-122.40314334235623,94111
2692,186104732,37.76150897873042,-122.48127685836445,94122
2693,180331115,37.780033299100644,-122.46427987944624,94118
2694,180331115,37.780033299100644,-122.46427987944624,94118
2695,180331030,37.783386237938174,-122.40985372994119,94102
2696,180331513,37.780033299100644,-122.46427987944624,94118
2697,180331739,37.775420706711,-122.40340479147905,94103
2698,180331739,37.775420706711,-122.40340479147905,94103
2699,180331949,37.783991676816086,-122.40806834514827,94103
2700,180331949,37.783991676816086,-122.40806834514827,94103
2701,186101487,37.798880026259866,-122.39869911640743,94111
2702,180330941,37.71594115105576,-122.43978437150564,94112
2703,186104027,37.792087879554785,-122.44465654652603,94115
2704,180336002,37.76331239613537,-122.4582208116973,94131
2705,180339197,37.753528626193784,-122.41007271358085,94110
2706,180339266,37.74811081228181,-122.4027567810697,94124
2707,186101540,37.78751587416232,-122.40743498952293,94108
2708,180330957,37.79100108576852,-122.40256316786078,94104
2709,180333581,37.77594881724181,-122.40674378313723,94103
2710,186104306,37.779450724397925,-122.4772376269586,94121
2711,180330929,37.78690886580222,-122.42254055417368,94109
2712,180330872,37.775420706711,-122.40340479147905,94103
2713,180330866,37.78509432101032,-122.40784537411074,94102
2714,180330866,37.78509432101032,-122.40784537411074,94102
2715,186101158,37.77883246884015,-122.43814074678316,94115
2716,180332038,37.77568346768566,-122.40860040540186,94103
2717,186100069,37.76491789094235,-122.42188635798068,94103
2718,180330781,37.78244651355924,-122.41634297762194,94102
2719,180330781,37.78244651355924,-122.41634297762194,94102
2720,180330781,37.78244651355924,-122.41634297762194,94102
2721,186101879,37.735156776572246,-122.40268641557196,94124
2722,180330725,37.76653011224865,-122.42128871331002,94103
2723,180330979,37.79310717889396,-122.3948706880818,94105
2724,180330703,37.77818362957119,-122.43160241454723,94117
2725,180330963,37.785062942166064,-122.4065209871443,94103
2726,180330606,37.777456661180715,-122.41316085096972,94103
2727,180332577,37.782245822391744,-122.44661297883863,94118
2728,180332577,37.782245822391744,-122.44661297883863,94118
2729,180332577,37.782245822391744,-122.44661297883863,94118
2730,180332317,37.77687271090174,-122.47314966332847,94118
2731,180332317,37.77687271090174,-122.47314966332847,94118
2732,180330559,37.78900333821394,-122.40234658611598,94104
2733,186103900,37.772812477310055,-122.47883756626344,94121
2734,180330515,37.727891446579385,-122.41020027902309,94134
2735,180341722,37.73828383469711,-122.48510062151247,94116
2736,180330430,37.77704362026356,-122.41358348364804,94103
2737,180330521,37.76301346425282,-122.44159388292906,94114
2738,180330612,37.73539460245671,-122.3882784703844,94124
2739,180330612,37.73539460245671,-122.3882784703844,94124
2740,180333729,37.784912471413506,-122.40864858896549,94102
2741,180337997,37.785583058847045,-122.41461968690632,94109
2742,180341487,37.778454971066274,-122.47816767675475,94121
2743,186099923,37.775420706711,-122.40340479147905,94103
2744,186103223,37.77696344241694,-122.40647233376437,94103
2745,180330424,37.77138848330814,-122.44728407025801,94117
2746,180330424,37.77138848330814,-122.44728407025801,94117
2747,180330311,37.78434785131515,-122.40931311143102,94102
2748,180330311,37.78434785131515,-122.40931311143102,94102
2749,180330587,37.764125907520146,-122.40257121696409,94107
2750,180333309,37.7895861933973,-122.3974507366882,94105
2751,180330327,37.77564311639034,-122.42189986304942,94102
2752,180330355,37.7831032668735,-122.42099691400047,94109
2753,180338371,37.782571070531105,-122.39523769666765,94107
2754,186103176,37.782191459869516,-122.39794208724099,94107
2755,180330236,37.759221191963036,-122.43595938118843,94114
2756,180330264,37.80144490081776,-122.40833148977418,94133
2757,180330214,37.71578922547139,-122.4560807256649,94112
2758,180330258,37.76101609120562,-122.41935017322852,94110
2759,180330258,37.76101609120562,-122.41935017322852,94110
2760,180330258,37.76101609120562,-122.41935017322852,94110
2761,180330480,37.78223058700358,-122.41029351968982,94103
2762,186101512,37.80031482410569,-122.41020837051771,94133
2763,180331648,37.782245822391744,-122.44661297883863,94118
2764,180331773,37.76515763093447,-122.48368563626359,94122
2765,180342231,37.77993386723193,-122.40079994791404,94107
2766,186103308,37.7887786674397,-122.39102491156366,94105
2767,180330656,37.78683073026106,-122.41193389991467,94102
2768,180331444,37.77437923478075,-122.39075327366265,94158
2769,180332050,37.779666042606245,-122.41371122073035,94102
2770,180330208,37.78844276012348,-122.40034634473977,94105
2771,180330208,37.78844276012348,-122.40034634473977,94105
2772,180332373,37.782379897047726,-122.41734053322766,94102
2773,180331369,37.737076086166525,-122.43075414947428,94131
2774,180334034,37.753084671409006,-122.41749942997069,94110
2775,180337072,37.76069798283868,-122.47806721317454,94122
2776,180330468,37.74468822280299,-122.42039487496011,94110
2777,180330167,37.72334822127633,-122.40189800533525,94134
2778,180330167,37.72334822127633,-122.40189800533525,94134
2779,186100025,37.75703396485644,-122.43127287041483,94114
2780,180330101,37.781158051920436,-122.46106271117608,94118
2781,180331143,37.77317344008753,-122.39675908606131,94158
2782,180331143,37.77317344008753,-122.39675908606131,94158
2783,180330098,37.760961714802775,-122.39154539989225,94107
2784,180330082,37.713885679686214,-122.44894893826256,94112
2785,180330076,37.76167510879939,-122.41242734607188,94110
2786,180330076,37.76167510879939,-122.41242734607188,94110
2787,180330286,37.775420706711,-122.40340479147905,94103
2788,186100536,37.78822254242629,-122.42021196494939,94109
2789,180332129,37.79052236252989,-122.40723349910613,94108
2790,180332129,37.79052236252989,-122.40723349910613,94108
2791,180331723,37.75462558728376,-122.4186003058899,94110
2792,180330048,37.78101777885145,-122.46160368867677,94118
2793,180331171,37.787749394648905,-122.39070900486213,94105
2794,180331171,37.787749394648905,-122.39070900486213,94105
2795,180330010,37.73046529202387,-122.38258871823191,94124
2796,180330010,37.73046529202387,-122.38258871823191,94124
2797,180330032,37.808261330543914,-122.41498825259077,94133
2798,186101302,37.75822619925843,-122.42576824687282,94114
2799,186099917,37.759423911623315,-122.50700139594589,94122
2800,180330571,37.759423911623315,-122.50700139594589,94122
2801,180329972,37.78316141093946,-122.41161507540771,94102
2802,180329966,37.77816342787685,-122.4110869237201,94103
2803,180330145,37.801846485137084,-122.40177471033579,94111
2804,186103875,37.772550366650094,-122.48581229108021,94121
2805,180329922,37.76986823924552,-122.42236740956325,94103
2806,180329922,37.76986823924552,-122.42236740956325,94103
2807,180329944,37.781727018927995,-122.43744938410967,94115
2808,180329944,37.781727018927995,-122.43744938410967,94115
2809,180330117,37.78469690790397,-122.41360932898489,94102
2810,180330139,37.70984277948227,-122.45744121276745,94112
2811,180338406,37.75648641093089,-122.40653911514814,94110
2812,180350836,37.790538993725,-122.40391568157096,94104
2813,186105649,37.75676889328664,-122.4233328059319,94110
2814,180329950,37.78047774805081,-122.41251534135559,94102
2815,180329875,37.74776131035144,-122.40356437100104,94124
2816,180329875,37.74776131035144,-122.40356437100104,94124
2817,186101277,37.75037292754025,-122.42272787353971,94110
2818,180330060,37.78244651355924,-122.41634297762194,94102
2819,180329853,37.77207559906046,-122.4200569899303,94103
2820,180337323,37.79791171050281,-122.4058622146545,94133
2821,180329847,37.75409868820675,-122.41423384903845,94110
2822,180329881,37.73394976808516,-122.48971396912425,94132
2823,180329881,37.73394976808516,-122.48971396912425,94132
2824,180329938,37.78546705050173,-122.41597762782685,94109
2825,180329938,37.78546705050173,-122.41597762782685,94109
2826,180329938,37.78546705050173,-122.41597762782685,94109
2827,180329938,37.78546705050173,-122.41597762782685,94109
2828,180329938,37.78546705050173,-122.41597762782685,94109
2829,180329938,37.78546705050173,-122.41597762782685,94109
2830,186103132,37.765189100134485,-122.39581028146921,94107
2831,180330383,37.781863316866,-122.4143020525436,94102
2832,186099581,37.78268372587964,-122.42246725165305,94109
2833,186103778,37.761523459143355,-122.40316125140761,94107
2834,180329762,37.71903317873177,-122.39800417733983,94124
2835,186099810,37.77427462988851,-122.43594339592889,94117
2836,180350767,37.79539915621384,-122.4080994366695,94108
2837,180330474,37.75385791676417,-122.41915492667553,94110
2838,180330662,37.737076086166525,-122.43075414947428,94131
2839,180330816,37.744046246106926,-122.39033107677135,94124
2840,180330888,37.78556296952874,-122.41299378303945,94102
2841,180331626,37.77258766597491,-122.41134320559149,94103
2842,186100047,37.76170097817342,-122.41109079458093,94110
2843,186100053,37.76156559280454,-122.42380300190112,94110
2844,186101136,37.78604922300279,-122.41894011095708,94109
2845,186103267,37.76512964280117,-122.39677416033791,94107
2846,186106324,37.79280305451761,-122.41776197679485,94109
2847,180330402,37.75482044031808,-122.47010173396949,94122
2848,180331767,37.7098139801096,-122.44550208412666,94112
2849,180329706,37.76027307010114,-122.48771167731599,94122
2850,180330844,37.77910677046791,-122.4284640855126,94115
2851,186099989,37.76102441670227,-122.41921219863598,94110
2852,186100229,37.80435424933778,-122.42346807296339,94109
2853,186100235,37.80416138185887,-122.40822155406586,94133
2854,186103182,37.76512964280117,-122.39677416033791,94107
2855,186107134,37.80309872944898,-122.40316216785652,94133
2856,180329869,37.75550434200283,-122.41766064034054,94110
2857,186103110,37.7752721501379,-122.41591119887006,94103
2858,186106910,37.76174618249359,-122.42081472342409,94110
2859,180329831,37.761523459143355,-122.40316125140761,94107
2860,186100398,37.73384287098275,-122.43223369995728,94131
2861,186103148,37.79251826551054,-122.39100427327769,94105
2862,180329659,37.76690315545983,-122.41061216295739,94103
2863,180329693,37.77198577113608,-122.41910574075156,94103
2864,180329897,37.717694867443214,-122.4011416896857,94134
2865,180329897,37.717694867443214,-122.4011416896857,94134
2866,180329897,37.717694867443214,-122.4011416896857,94134
2867,180330537,37.739476546292174,-122.49270877249089,94116
2868,180331488,37.77430639090827,-122.44360648696009,94117
2869,180332022,37.785062942166064,-122.4065209871443,94103
2870,180344566,37.79069661417184,-122.41163824018285,94108
2871,186100241,37.775420706711,-122.40340479147905,94103
2872,186103198,37.783259654397924,-122.40271259328179,94103
2873,180329499,37.787280707610776,-122.42002147104692,94109
2874,180329499,37.787280707610776,-122.42002147104692,94109
2875,180329499,37.787280707610776,-122.42002147104692,94109
2876,180329712,37.78796525697966,-122.41846774793113,94109
2877,180329712,37.78796525697966,-122.41846774793113,94109
2878,180329477,37.714437836735186,-122.43277709652297,94112
2879,180329477,37.714437836735186,-122.43277709652297,94112
2880,180329449,37.785788376688764,-122.41297053759102,94102
2881,180339454,37.74537780709034,-122.5065008177203,94116
2882,186101352,37.80078099960368,-122.39886197111295,94111
2883,186101437,37.80257359916507,-122.40038746482043,94111
2884,180329900,37.781075963685595,-122.40440788796069,94103
2885,180329552,37.76483195214429,-122.42238859985194,94110
2886,186101443,37.79906588064622,-122.39739185280821,94111
2887,180329615,37.78982976695915,-122.41884474809824,94109
2888,180329524,37.75902980408485,-122.42584443751443,94114
2889,180329568,37.77867383266712,-122.45861566484878,94118
2890,180329790,37.76047112926999,-122.41273107360406,94110
2891,180330220,37.80194591467863,-122.41629883170435,94133
2892,180330753,37.76351755476357,-122.4390365802095,94114
2893,180330775,37.783991676816086,-122.40806834514827,94103
2894,180341904,37.7312628705449,-122.39207303501362,94124
2895,186098709,37.77552411816596,-122.42607140598614,94102
2896,186099343,37.76505012146682,-122.41967178029562,94110
2897,180340263,37.80478965068878,-122.42018000130555,94109
2898,180329386,37.76623807045301,-122.41061605982891,94103
2899,180331024,37.781264629243495,-122.437423367978,94115
2900,180329392,37.71666404457008,-122.44643555905245,94112
2901,180329314,37.77728097494415,-122.43486585349764,94117
2902,180329314,37.77728097494415,-122.43486585349764,94117
